,x,y,time,ard
0,[54281 54587 63947],[50627 59726 59791],1510687937121,['0.0678' '0.5825' '2.5000' '3.0000\n']
1,[54280 54588 63946],[50627 59726 59791],1510687937137,['0.0678' '0.5825' '2.5000' '3.0000\n']
2,[54296 54586 63939],[50626 59728 59788],1510687937153,['0.0680' '0.5825' '2.5000' '3.0000\n']
3,[54281 54586 63939],[50627 59727 59788],1510687937154,['0.0681' '0.5825' '2.5000' '3.0000\n']
4,[54281 54585 63946],[50626 59728 59791],1510687937169,['0.0678' '0.5825' '2.5000' '3.0000\n']
5,[54281 54586 63946],[50627 59725 59791],1510687937185,['0.0678' '0.5825' '2.5000' '3.0000\n']
6,[54281 54585 63938],[50627 59726 59789],1510687937185,['0.0678' '0.5825' '2.5000' '3.0000\n']
7,[54281 54587 63939],[50627 59728 59789],1510687937201,['0.0681' '0.5825' '2.5000' '3.0000\n']
8,[54281 54586 63946],[50626 59729 59791],1510687937202,['0.0678' '0.5825' '2.5000' '3.0000\n']
9,[54279 54581 63946],[50626 59723 59791],1510687937217,['0.0678' '0.5825' '2.5000' '3.0000\n']
10,[54281 54588 63946],[50627 59726 59792],1510687937233,['0.0678' '0.5825' '2.5000' '3.0000\n']
11,[54280 54586 63938],[50627 59727 59789],1510687937234,['0.0680' '0.5825' '2.5000' '3.0000\n']
12,[54295 54582 63938],[50625 59723 59789],1510687937249,['0.0678' '0.5825' '2.5000' '3.0000\n']
13,[54281 54586 63938],[50627 59727 59789],1510687937265,['0.0678' '0.5825' '2.5000' '3.0000\n']
14,[54281 54587 63946],[50627 59727 59790],1510687937265,['0.0678' '0.5822' '2.5000' '3.0000\n']
15,[54281 54587 63946],[50627 59727 59791],1510687937281,['0.0680' '0.5825' '2.5000' '3.0000\n']
16,[54280 54587 63946],[50626 59726 59791],1510687937281,['0.0677' '0.5824' '2.5000' '3.0000\n']
17,[54279 54587 63946],[50626 59727 59791],1510687937297,['0.0678' '0.5825' '2.5000' '3.0000\n']
18,[54280 54587 63938],[50625 59727 59789],1510687937313,['0.0678' '0.5825' '2.5000' '3.0000\n']
19,[54282 54586 63939],[50625 59727 59789],1510687937313,['0.0678' '0.5825' '2.5000' '3.0000\n']
20,[54281 54586 63938],[50627 59727 59789],1510687937329,['0.0677' '0.5824' '1.2000' '1.7000\n']
21,[54280 54582 63945],[50627 59723 59791],1510687937345,['0.0678' '0.5824' '1.2000' '1.7000\n']
22,[54281 54587 63938],[50627 59727 59789],1510687937345,['0.0678' '0.5825' '1.2000' '1.7000\n']
23,[54281 54586 63939],[50626 59726 59789],1510687937361,['0.0680' '0.5825' '1.2000' '1.7000\n']
24,[54281 54581 63946],[50626 59723 59791],1510687937361,['0.0678' '0.5825' '1.2000' '1.7000\n']
25,[54280 54587 63947],[50627 59725 59791],1510687937377,['0.0678' '0.5825' '1.2000' '1.7000\n']
26,[54281 54588 63946],[50627 59727 59791],1510687937393,['0.0678' '0.5825' '1.2000' '1.7000\n']
27,[54280 54581 63946],[50627 59723 59791],1510687937393,['0.0680' '0.5825' '1.2000' '1.7000\n']
28,[54271 54581 63946],[50627 59723 59790],1510687937409,['0.0678' '0.5825' '1.2000' '1.7000\n']
29,[54281 54588 63938],[50626 59728 59789],1510687937425,['0.0681' '0.5824' '1.2000' '1.7000\n']
30,[54280 54581 63939],[50626 59723 59789],1510687937425,['0.0678' '0.5825' '1.2000' '1.7000\n']
31,[54280 54586 63946],[50626 59726 59791],1510687937441,['0.0680' '0.5825' '1.2000' '1.7000\n']
32,[54281 54581 63939],[50627 59722 59789],1510687937441,['0.0681' '0.5825' '1.2000' '1.7000\n']
33,[54281 54588 63947],[50626 59726 59790],1510687937457,['0.0678' '0.5825' '1.2000' '1.7000\n']
34,[54272 54581 63938],[50627 59723 59789],1510687937473,['0.0678' '0.5825' '1.2000' '1.7000\n']
35,[54280 54587 63946],[50627 59727 59792],1510687937473,['0.0678' '0.5825' '1.2000' '1.7000\n']
36,[54272 54586 63945],[50628 59728 59790],1510687937489,['0.0678' '0.5824' '1.2000' '1.7000\n']
37,[54281 54588 63947],[50626 59727 59791],1510687937505,['0.0681' '0.5821' '1.2000' '1.7000\n']
38,[54281 54586 63946],[50627 59727 59791],1510687937505,['0.0678' '0.5825' '1.2000' '1.7000\n']
39,[54280 54587 63937],[50627 59726 59788],1510687937521,['0.0678' '0.5825' '1.2000' '1.7000\n']
40,[54281 54586 63939],[50627 59727 59788],1510687937521,['0.0681' '0.5825' '1.2000' '1.7000\n']
41,[54282 54585 63946],[50626 59727 59792],1510687937537,['0.0678' '0.5825' '1.2000' '1.7000\n']
42,[54281 54585 63938],[50627 59727 59789],1510687937553,['0.0678' '0.5825' '1.2000' '1.7000\n']
43,[54280 54585 63946],[50626 59726 59791],1510687937553,['0.0678' '0.5825' '1.2000' '1.7000\n']
44,[54280 54586 63937],[50626 59728 59789],1510687937569,['0.0681' '0.5825' '1.2000' '1.7000\n']
45,[54279 54587 63946],[50626 59725 59791],1510687937585,['0.0678' '0.5825' '1.2000' '1.7000\n']
46,[54272 54585 63945],[50627 59728 59791],1510687937586,['0.0678' '0.5825' '1.2000' '1.7000\n']
47,[54280 54587 63939],[50626 59726 59789],1510687937601,['0.0678' '0.5822' '1.2000' '1.7000\n']
48,[54282 54586 63938],[50626 59726 59789],1510687937601,['0.0678' '0.5821' '1.2000' '1.7000\n']
49,[54279 54580 63946],[50626 59723 59792],1510687937617,['0.0678' '0.5825' '1.2000' '1.7000\n']
50,[54280 54586 63939],[50626 59728 59789],1510687937633,['0.0678' '0.5825' '2.5000' '3.0000\n']
51,[54281 54585 63938],[50627 59728 59789],1510687937634,['0.0678' '0.5825' '2.5000' '3.0000\n']
52,[54281 54581 63946],[50626 59723 59791],1510687937649,['0.0677' '0.5824' '2.5000' '3.0000\n']
53,[54279 54585 63946],[50627 59727 59791],1510687937666,['0.0678' '0.5825' '2.5000' '3.0000\n']
54,[54280 54587 63938],[50627 59728 59789],1510687937667,['0.0678' '0.5825' '2.5000' '3.0000\n']
55,[54281 54582 63938],[50627 59724 59789],1510687937682,['0.0678' '0.5825' '2.5000' '3.0000\n']
56,[54281 54585 63938],[50628 59726 59789],1510687937683,['0.0678' '0.5826' '2.5000' '3.0000\n']
57,[54281 54585 63938],[50627 59728 59789],1510687937698,['0.0678' '0.5825' '2.5000' '3.0000\n']
58,[54281 54588 63946],[50626 59726 59791],1510687937714,['0.0678' '0.5825' '2.5000' '3.0000\n']
59,[54280 54586 63938],[50625 59727 59789],1510687937715,['0.0678' '0.5825' '2.5000' '3.0000\n']
60,[54281 54586 63946],[50625 59726 59791],1510687937730,['0.0681' '0.5825' '2.5000' '3.0000\n']
61,[54281 54580 63938],[50627 59722 59788],1510687937746,['0.0678' '0.5822' '2.5000' '3.0000\n']
62,[54281 54587 63938],[50626 59728 59789],1510687937747,['0.0678' '0.5825' '2.5000' '3.0000\n']
63,[54281 54587 63946],[50626 59728 59792],1510687937763,['0.0678' '0.5825' '2.5000' '3.0000\n']
64,[54280 54586 63946],[50626 59727 59791],1510687937764,['0.0680' '0.5825' '2.5000' '3.0000\n']
65,[54280 54580 63939],[50627 59722 59789],1510687937779,['0.0678' '0.5822' '2.5000' '3.0000\n']
66,[54280 54582 63945],[50625 59724 59791],1510687937793,['0.0681' '0.5824' '2.5000' '3.0000\n']
67,[54280 54586 63947],[50626 59728 59791],1510687937794,['0.0678' '0.5825' '2.5000' '3.0000\n']
68,[54280 54586 63947],[50626 59726 59791],1510687937809,['0.0678' '0.5825' '2.5000' '3.0000\n']
69,[54281 54585 63945],[50627 59727 59791],1510687937827,['0.0681' '0.5822' '2.5000' '3.0000\n']
70,[54271 54586 63938],[50627 59728 59789],1510687937827,['0.0678' '0.5825' '2.5000' '3.0000\n']
71,[54280 54586 63938],[50627 59727 59789],1510687937843,['0.0678' '0.5825' '2.5000' '3.0000\n']
72,[54280 54586 63946],[50625 59728 59791],1510687937844,['0.0678' '0.5825' '2.5000' '3.0000\n']
73,[54281 54588 63945],[50627 59726 59792],1510687937857,['0.0681' '0.5825' '2.5000' '3.0000\n']
74,[54280 54588 63946],[50626 59728 59791],1510687937873,['0.0678' '0.5825' '2.5000' '3.0000\n']
75,[54281 54580 63938],[50627 59724 59789],1510687937873,['0.0677' '0.5826' '1.2000' '1.7000\n']
76,[54281 54585 63939],[50627 59728 59789],1510687937891,['0.0678' '0.5822' '1.2000' '1.7000\n']
77,[54280 54586 63937],[50627 59727 59789],1510687937907,['0.0681' '0.5825' '1.2000' '1.7000\n']
78,[54281 54584 63946],[50627 59727 59792],1510687937907,['0.0678' '0.5825' '1.2000' '1.7000\n']
79,[54281 54588 63939],[50627 59728 59789],1510687937923,['0.0678' '0.5825' '1.2000' '1.7000\n']
80,[54280 54587 63938],[50627 59727 59789],1510687937923,['0.0678' '0.5825' '1.2000' '1.7000\n']
81,[54297 54587 63938],[50626 59728 59789],1510687937939,['0.0681' '0.5825' '1.2000' '1.7000\n']
82,[54281 54581 63946],[50627 59722 59791],1510687937953,['0.0678' '0.5825' '1.2000' '1.7000\n']
83,[54280 54586 63938],[50626 59727 59789],1510687937953,['0.0678' '0.5825' '1.2000' '1.7000\n']
84,[54273 54586 63946],[50626 59727 59791],1510687937969,['0.0678' '0.5825' '1.2000' '1.7000\n']
85,[54271 54586 63938],[50628 59728 59789],1510687937985,['0.0681' '0.5825' '1.2000' '1.7000\n']
86,[54281 54586 63946],[50628 59727 59791],1510687937985,['0.0678' '0.5825' '1.2000' '1.7000\n']
87,[54281 54579 63938],[50626 59723 59789],1510687938001,['0.0678' '0.5825' '1.2000' '1.7000\n']
88,[54273 54587 63939],[50627 59726 59790],1510687938002,['0.0678' '0.5825' '1.2000' '1.7000\n']
89,[54280 54581 63947],[50626 59724 59791],1510687938019,['0.0681' '0.5825' '1.2000' '1.7000\n']
90,[54281 54586 63947],[50626 59727 59791],1510687938033,['0.0678' '0.5825' '1.2000' '1.7000\n']
91,[54281 54587 63947],[50627 59728 59791],1510687938034,['0.0678' '0.5825' '1.2000' '1.7000\n']
92,[54281 54586 63945],[50626 59727 59792],1510687938049,['0.0678' '0.5825' '1.2000' '1.7000\n']
93,[54280 54587 63946],[50625 59727 59792],1510687938065,['0.0678' '0.5824' '1.2000' '1.7000\n']
94,[54281 54585 63947],[50626 59727 59792],1510687938066,['0.0678' '0.5825' '1.2000' '1.7000\n']
95,[54281 54581 63938],[50626 59724 59789],1510687938081,['0.0678' '0.5825' '1.2000' '1.7000\n']
96,[54281 54586 63938],[50628 59728 59789],1510687938082,['0.0678' '0.5825' '1.2000' '1.7000\n']
97,[54282 54587 63938],[50626 59728 59789],1510687938097,['0.0681' '0.5824' '1.2000' '1.7000\n']
98,[54281 54586 63938],[50626 59726 59789],1510687938112,['0.0678' '0.5825' '1.2000' '1.7000\n']
99,[54282 54586 63946],[50627 59728 59791],1510687938113,['0.0678' '0.5825' '1.2000' '1.7000\n']
100,[54281 54580 63946],[50627 59723 59792],1510687938128,['0.0678' '0.5825' '1.2000' '1.7000\n']
101,[54281 54586 63947],[50626 59728 59790],1510687938145,['0.0680' '0.5822' '1.2000' '1.7000\n']
102,[54281 54578 63946],[50626 59721 59791],1510687938146,['0.0678' '0.5825' '1.2000' '1.7000\n']
103,[54279 54580 63946],[50627 59723 59791],1510687938161,['0.0678' '0.5825' '1.2000' '1.7000\n']
104,[54280 54586 63938],[50627 59727 59789],1510687938161,['0.0678' '0.5825' '1.2000' '1.7000\n']
105,[54281 54587 63938],[50627 59727 59789],1510687938177,['0.0680' '0.5825' '2.5000' '3.0000\n']
106,[54280 54588 63938],[50626 59726 59789],1510687938193,['0.0678' '0.5825' '2.5000' '3.0000\n']
107,[54280 54577 63945],[50628 59722 59791],1510687938194,['0.0681' '0.5826' '2.5000' '3.0000\n']
108,[54272 54582 63946],[50627 59723 59791],1510687938208,['0.0678' '0.5825' '2.5000' '3.0000\n']
109,[54280 54581 63946],[50627 59723 59791],1510687938225,['0.0678' '0.5825' '2.5000' '3.0000\n']
110,[54281 54586 63938],[50626 59728 59789],1510687938226,['0.0681' '0.5825' '2.5000' '3.0000\n']
111,[54280 54586 63945],[50627 59727 59791],1510687938241,['0.0677' '0.5821' '2.5000' '3.0000\n']
112,[54280 54586 63939],[50626 59726 59789],1510687938241,['0.0677' '0.5824' '2.5000' '3.0000\n']
113,[54281 54587 63938],[50627 59726 59788],1510687938256,['0.0681' '0.5825' '2.5000' '3.0000\n']
114,[54280 54587 63938],[50627 59727 59789],1510687938272,['0.0680' '0.5825' '2.5000' '3.0000\n']
115,[54280 54586 63939],[50627 59726 59789],1510687938273,['0.0678' '0.5825' '2.5000' '3.0000\n']
116,[54280 54585 63946],[50627 59727 59791],1510687938288,['0.0678' '0.5825' '2.5000' '3.0000\n']
117,[54281 54588 63946],[50627 59726 59792],1510687938304,['0.0678' '0.5825' '2.5000' '3.0000\n']
118,[54281 54586 63946],[50627 59726 59791],1510687938305,['0.0681' '0.5825' '2.5000' '3.0000\n']
119,[54280 54585 63947],[50627 59728 59792],1510687938320,['0.0678' '0.5822' '2.5000' '3.0000\n']
120,[54280 54586 63946],[50625 59727 59792],1510687938321,['0.0678' '0.5825' '2.5000' '3.0000\n']
121,[54279 54587 63938],[50625 59726 59789],1510687938336,['0.0678' '0.5825' '2.5000' '3.0000\n']
122,[54281 54579 63946],[50627 59723 59792],1510687938353,['0.0681' '0.5825' '2.5000' '3.0000\n']
123,[54280 54581 63938],[50625 59724 59789],1510687938354,['0.0678' '0.5825' '2.5000' '3.0000\n']
124,[54280 54586 63946],[50626 59728 59791],1510687938369,['0.0678' '0.5825' '2.5000' '3.0000\n']
125,[54281 54588 63945],[50627 59727 59791],1510687938384,['0.0678' '0.5825' '2.5000' '3.0000\n']
126,[54279 54587 63938],[50627 59726 59789],1510687938385,['0.0681' '0.5825' '2.5000' '3.0000\n']
127,[54280 54586 63938],[50626 59728 59789],1510687938400,['0.0678' '0.5825' '2.5000' '3.0000\n']
128,[54281 54588 63939],[50628 59727 59789],1510687938401,['0.0678' '0.5825' '2.5000' '3.0000\n']
129,[54280 54585 63938],[50627 59729 59789],1510687938416,['0.0678' '0.5825' '2.5000' '3.0000\n']
130,[54297 54587 63939],[50628 59726 59790],1510687938432,['0.0681' '0.5826' '1.2000' '1.7000\n']
131,[54280 54586 63938],[50628 59728 59789],1510687938433,['0.0678' '0.5825' '1.2000' '1.7000\n']
132,[54279 54586 63946],[50626 59727 59791],1510687938448,['0.0678' '0.5825' '1.2000' '1.7000\n']
133,[54281 54582 63946],[50627 59723 59791],1510687938464,['0.0678' '0.5822' '1.2000' '1.7000\n']
134,[54280 54586 63937],[50628 59727 59789],1510687938465,['0.0681' '0.5825' '1.2000' '1.7000\n']
135,[54282 54587 63939],[50626 59727 59789],1510687938481,['0.0678' '0.5825' '1.2000' '1.7000\n']
136,[54280 54583 63937],[50627 59727 59789],1510687938482,['0.0678' '0.5825' '1.2000' '1.7000\n']
137,[54281 54584 63945],[50627 59726 59791],1510687938496,['0.0678' '0.5824' '1.2000' '1.7000\n']
138,[54273 54586 63938],[50629 59726 59789],1510687938512,['0.0681' '0.5825' '1.2000' '1.7000\n']
139,[54280 54584 63947],[50626 59727 59791],1510687938513,['0.0678' '0.5825' '1.2000' '1.7000\n']
140,[54281 54586 63939],[50626 59727 59789],1510687938528,['0.0678' '0.5825' '1.2000' '1.7000\n']
141,[54279 54586 63945],[50627 59727 59791],1510687938544,['0.0678' '0.5825' '1.2000' '1.7000\n']
142,[54272 54586 63938],[50628 59726 59789],1510687938545,['0.0681' '0.5825' '1.2000' '1.7000\n']
143,[54280 54587 63946],[50626 59727 59791],1510687938561,['0.0678' '0.5825' '1.2000' '1.7000\n']
144,[54281 54586 63946],[50626 59726 59792],1510687938562,['0.0678' '0.5825' '1.2000' '1.7000\n']
145,[54271 54583 63946],[50627 59723 59791],1510687938579,['0.0680' '0.5825' '1.2000' '1.7000\n']
146,[54281 54585 63946],[50627 59727 59791],1510687938592,['0.0678' '0.5825' '1.2000' '1.7000\n']
147,[54280 54577 63946],[50627 59722 59792],1510687938593,['0.0678' '0.5825' '1.2000' '1.7000\n']
148,[54280 54586 63938],[50627 59727 59789],1510687938608,['0.0678' '0.5825' '1.2000' '1.7000\n']
149,[54281 54585 63947],[50627 59728 59791],1510687938625,['0.0680' '0.5825' '1.2000' '1.7000\n']
150,[54280 54585 63946],[50627 59728 59791],1510687938626,['0.0681' '0.5825' '1.2000' '1.7000\n']
151,[54281 54586 63939],[50627 59727 59789],1510687938641,['0.0678' '0.5825' '1.2000' '1.7000\n']
152,[54280 54586 63939],[50626 59727 59789],1510687938642,['0.0678' '0.5825' '1.2000' '1.7000\n']
153,[54280 54585 63938],[50626 59728 59789],1510687938656,['0.0678' '0.5825' '1.2000' '1.7000\n']
154,[54280 54586 63938],[50625 59727 59789],1510687938672,['0.0681' '0.5825' '1.2000' '1.7000\n']
155,[54272 54590 63945],[50627 59729 59791],1510687938673,['0.0678' '0.5825' '1.2000' '1.7000\n']
156,[54281 54586 63946],[50627 59727 59791],1510687938689,['0.0678' '0.5825' '1.2000' '1.7000\n']
157,[54282 54586 63938],[50627 59727 59789],1510687938704,['0.0678' '0.5825' '1.2000' '1.7000\n']
158,[54281 54585 63945],[50627 59726 59791],1510687938705,['0.0681' '0.5825' '1.2000' '1.7000\n']
159,[54280 54587 63946],[50626 59726 59791],1510687938720,['0.0678' '0.5825' '1.2000' '1.7000\n']
160,[54280 54588 63938],[50626 59727 59789],1510687938721,['0.0677' '0.5826' '2.5000' '3.0000\n']
161,[54281 54583 63939],[50626 59725 59789],1510687938736,['0.0678' '0.5825' '2.5000' '3.0000\n']
162,[54280 54588 63946],[50625 59725 59791],1510687938753,['0.0681' '0.5825' '2.5000' '3.0000\n']
163,[54280 54586 63947],[50627 59727 59792],1510687938754,['0.0678' '0.5825' '2.5000' '3.0000\n']
164,[54281 54589 63946],[50627 59727 59792],1510687938768,['0.0678' '0.5825' '2.5000' '3.0000\n']
165,[54281 54586 63938],[50626 59727 59789],1510687938784,['0.0678' '0.5825' '2.5000' '3.0000\n']
166,[54281 54585 63938],[50626 59726 59789],1510687938785,['0.0680' '0.5825' '2.5000' '3.0000\n']
167,[54281 54585 63947],[50627 59726 59791],1510687938800,['0.0678' '0.5825' '2.5000' '3.0000\n']
168,[54279 54583 63946],[50626 59723 59792],1510687938816,['0.0678' '0.5825' '2.5000' '3.0000\n']
169,[54281 54581 63946],[50627 59721 59791],1510687938817,['0.0678' '0.5826' '2.5000' '3.0000\n']
170,[54280 54579 63938],[50627 59723 59789],1510687938832,['0.0680' '0.5825' '2.5000' '3.0000\n']
171,[54280 54586 63938],[50627 59727 59789],1510687938833,['0.0681' '0.5825' '2.5000' '3.0000\n']
172,[54280 54587 63946],[50627 59726 59791],1510687938850,['0.0678' '0.5825' '2.5000' '3.0000\n']
173,[54280 54587 63946],[50626 59727 59791],1510687938866,['0.0678' '0.5824' '2.5000' '3.0000\n']
174,[54280 54586 63939],[50626 59727 59789],1510687938867,['0.0680' '0.5825' '2.5000' '3.0000\n']
175,[54279 54584 63945],[50627 59726 59791],1510687938882,['0.0678' '0.5825' '2.5000' '3.0000\n']
176,[54282 54586 63939],[50627 59728 59789],1510687938896,['0.0678' '0.5825' '2.5000' '3.0000\n']
177,[54271 54586 63938],[50629 59726 59789],1510687938897,['0.0678' '0.5825' '2.5000' '3.0000\n']
178,[54281 54585 63939],[50626 59727 59789],1510687938912,['0.0680' '0.5825' '2.5000' '3.0000\n']
179,[54280 54590 63946],[50627 59727 59791],1510687938913,['0.0678' '0.5822' '2.5000' '3.0000\n']
180,[54281 54586 63946],[50626 59727 59791],1510687938928,['0.0678' '0.5825' '2.5000' '3.0000\n']
181,[54282 54586 63946],[50626 59727 59791],1510687938944,['0.0681' '0.5824' '2.5000' '3.0000\n']
182,[54281 54587 63946],[50627 59727 59791],1510687938945,['0.0678' '0.5825' '2.5000' '3.0000\n']
183,[54281 54586 63939],[50626 59726 59788],1510687938962,['0.0681' '0.5826' '2.5000' '3.0000\n']
184,[54280 54585 63938],[50626 59729 59789],1510687938978,['0.0678' '0.5825' '2.5000' '3.0000\n']
185,[54281 54586 63945],[50626 59728 59791],1510687938979,['0.0678' '0.5825' '1.2000' '1.7000\n']
186,[54280 54578 63939],[50627 59722 59789],1510687938994,['0.0678' '0.5825' '1.2000' '1.7000\n']
187,[54280 54586 63945],[50626 59727 59791],1510687938995,['0.0680' '0.5825' '1.2000' '1.7000\n']
188,[54280 54587 63938],[50627 59728 59788],1510687939010,['0.0678' '0.5825' '1.2000' '1.7000\n']
189,[54281 54581 63947],[50626 59722 59791],1510687939026,['0.0678' '0.5825' '1.2000' '1.7000\n']
190,[54280 54586 63938],[50627 59726 59788],1510687939026,['0.0678' '0.5822' '1.2000' '1.7000\n']
191,[54279 54580 63938],[50626 59721 59789],1510687939042,['0.0680' '0.5825' '1.2000' '1.7000\n']
192,[54280 54586 63938],[50626 59727 59789],1510687939058,['0.0678' '0.5825' '1.2000' '1.7000\n']
193,[54298 54585 63947],[50626 59727 59791],1510687939059,['0.0678' '0.5825' '1.2000' '1.7000\n']
194,[54281 54586 63945],[50626 59727 59792],1510687939074,['0.0678' '0.5825' '1.2000' '1.7000\n']
195,[54281 54585 63946],[50627 59727 59791],1510687939075,['0.0680' '0.5825' '1.2000' '1.7000\n']
196,[54281 54585 63939],[50627 59727 59789],1510687939091,['0.0678' '0.5825' '1.2000' '1.7000\n']
197,[54281 54587 63946],[50626 59727 59790],1510687939106,['0.0678' '0.5825' '1.2000' '1.7000\n']
198,[54281 54588 63945],[50626 59727 59791],1510687939107,['0.0678' '0.5825' '1.2000' '1.7000\n']
199,[54280 54581 63946],[50626 59723 59791],1510687939122,['0.0680' '0.5825' '1.2000' '1.7000\n']
200,[54281 54586 63946],[50626 59727 59791],1510687939138,['0.0677' '0.5825' '1.2000' '1.7000\n']
201,[54280 54580 63938],[50627 59724 59789],1510687939139,['0.0678' '0.5825' '1.2000' '1.7000\n']
202,[54280 54588 63938],[50626 59728 59789],1510687939154,['0.0678' '0.5825' '1.2000' '1.7000\n']
203,[54279 54587 63947],[50626 59727 59791],1510687939154,['0.0678' '0.5825' '1.2000' '1.7000\n']
204,[54281 54586 63947],[50627 59727 59791],1510687939170,['0.0677' '0.5825' '1.2000' '1.7000\n']
205,[54272 54588 63938],[50627 59727 59789],1510687939186,['0.0678' '0.5825' '1.2000' '1.7000\n']
206,[54280 54580 63938],[50627 59724 59789],1510687939186,['0.0678' '0.5825' '1.2000' '1.7000\n']
207,[54281 54585 63938],[50626 59727 59788],1510687939202,['0.0678' '0.5825' '1.2000' '1.7000\n']
208,[54281 54586 63946],[50625 59727 59791],1510687939218,['0.0681' '0.5825' '1.2000' '1.7000\n']
209,[54281 54588 63947],[50625 59728 59791],1510687939218,['0.0681' '0.5821' '1.2000' '1.7000\n']
210,[54279 54580 63939],[50626 59721 59789],1510687939234,['0.0678' '0.5825' '1.2000' '1.7000\n']
211,[54281 54587 63946],[50626 59726 59791],1510687939234,['0.0678' '0.5825' '1.2000' '1.7000\n']
212,[54280 54586 63946],[50626 59727 59791],1510687939250,['0.0681' '0.5825' '1.2000' '1.7000\n']
213,[54280 54587 63946],[50626 59726 59790],1510687939266,['0.0678' '0.5825' '1.2000' '1.7000\n']
214,[54279 54580 63938],[50627 59722 59789],1510687939267,['0.0678' '0.5825' '1.2000' '1.7000\n']
215,[54280 54585 63947],[50627 59727 59791],1510687939282,['0.0678' '0.5822' '2.5000' '3.0000\n']
216,[54279 54588 63938],[50625 59728 59789],1510687939298,['0.0681' '0.5825' '2.5000' '3.0000\n']
217,[54280 54586 63938],[50628 59727 59789],1510687939299,['0.0678' '0.5824' '2.5000' '3.0000\n']
218,[54272 54587 63947],[50629 59727 59792],1510687939314,['0.0678' '0.5825' '2.5000' '3.0000\n']
219,[54281 54586 63946],[50626 59726 59791],1510687939315,['0.0678' '0.5825' '2.5000' '3.0000\n']
220,[54280 54579 63947],[50627 59723 59791],1510687939330,['0.0681' '0.5825' '2.5000' '3.0000\n']
221,[54281 54581 63938],[50626 59724 59789],1510687939346,['0.0678' '0.5825' '2.5000' '3.0000\n']
222,[54280 54586 63947],[50628 59726 59791],1510687939348,['0.0678' '0.5826' '2.5000' '3.0000\n']
223,[54281 54587 63938],[50627 59728 59789],1510687939363,['0.0678' '0.5825' '2.5000' '3.0000\n']
224,[54281 54588 63946],[50626 59728 59791],1510687939378,['0.0681' '0.5825' '2.5000' '3.0000\n']
225,[54280 54581 63939],[50627 59724 59789],1510687939378,['0.0678' '0.5825' '2.5000' '3.0000\n']
226,[54282 54587 63946],[50626 59727 59791],1510687939394,['0.0678' '0.5825' '2.5000' '3.0000\n']
227,[54279 54588 63947],[50628 59727 59791],1510687939394,['0.0678' '0.5825' '2.5000' '3.0000\n']
228,[54281 54581 63938],[50626 59724 59789],1510687939410,['0.0681' '0.5825' '2.5000' '3.0000\n']
229,[54280 54585 63946],[50627 59729 59791],1510687939426,['0.0678' '0.5825' '2.5000' '3.0000\n']
230,[54282 54586 63939],[50627 59728 59790],1510687939426,['0.0678' '0.5825' '2.5000' '3.0000\n']
231,[54281 54588 63947],[50627 59727 59792],1510687939442,['0.0678' '0.5825' '2.5000' '3.0000\n']
232,[54279 54586 63938],[50627 59728 59789],1510687939458,['0.0678' '0.5825' '2.5000' '3.0000\n']
233,[54280 54585 63946],[50627 59727 59791],1510687939458,['0.0681' '0.5821' '2.5000' '3.0000\n']
234,[54271 54587 63938],[50627 59729 59789],1510687939474,['0.0678' '0.5825' '2.5000' '3.0000\n']
235,[54280 54587 63938],[50626 59727 59789],1510687939474,['0.0681' '0.5824' '2.5000' '3.0000\n']
236,[54280 54587 63946],[50628 59727 59791],1510687939490,['0.0678' '0.5824' '2.5000' '3.0000\n']
237,[54280 54579 63945],[50627 59724 59791],1510687939506,['0.0680' '0.5826' '2.5000' '3.0000\n']
238,[54279 54588 63947],[50626 59727 59791],1510687939506,['0.0678' '0.5825' '2.5000' '3.0000\n']
239,[54280 54587 63946],[50627 59728 59791],1510687939522,['0.0678' '0.5825' '2.5000' '3.0000\n']
240,[54281 54587 63945],[50628 59726 59791],1510687939538,['0.0678' '0.5825' '1.2000' '1.7000\n']
241,[54280 54586 63938],[50627 59727 59788],1510687939538,['0.0681' '0.5825' '1.2000' '1.7000\n']
242,[54280 54586 63946],[50627 59727 59791],1510687939554,['0.0678' '0.5825' '1.2000' '1.7000\n']
243,[54280 54585 63939],[50626 59727 59788],1510687939555,['0.0678' '0.5825' '1.2000' '1.7000\n']
244,[54273 54589 63938],[50627 59727 59789],1510687939570,['0.0678' '0.5825' '1.2000' '1.7000\n']
245,[54280 54580 63938],[50628 59722 59789],1510687939584,['0.0681' '0.5825' '1.2000' '1.7000\n']
246,[54280 54587 63946],[50627 59728 59792],1510687939584,['0.0678' '0.5825' '1.2000' '1.7000\n']
247,[54280 54587 63938],[50626 59726 59789],1510687939600,['0.0678' '0.5825' '1.2000' '1.7000\n']
248,[54280 54581 63938],[50626 59722 59789],1510687939616,['0.0678' '0.5825' '1.2000' '1.7000\n']
249,[54272 54582 63946],[50627 59724 59791],1510687939616,['0.0680' '0.5825' '1.2000' '1.7000\n']
250,[54279 54583 63947],[50626 59723 59792],1510687939634,['0.0678' '0.5825' '1.2000' '1.7000\n']
251,[54280 54585 63938],[50626 59727 59788],1510687939634,['0.0678' '0.5825' '1.2000' '1.7000\n']
252,[54270 54586 63945],[50627 59728 59791],1510687939648,['0.0678' '0.5825' '1.2000' '1.7000\n']
253,[54280 54587 63946],[50627 59727 59790],1510687939664,['0.0681' '0.5825' '1.2000' '1.7000\n']
